WARNING 2025-08-22 18:09:59,697 log 11700 7796 Bad Request: /api/auth/password/change/
INFO 2025-08-23 16:02:43,160 basehttp 15660 20728 "GET /api/auth/user/ HTTP/1.1" 200 579
INFO 2025-08-23 16:20:47,188 basehttp 15660 18936 "OPTIONS /api/auth/email/resend/ HTTP/1.1" 200 0
WARNING 2025-08-23 16:20:47,192 log 15660 18936 Unauthorized: /api/auth/email/resend/
WARNING 2025-08-23 16:20:47,193 basehttp 15660 18936 "POST /api/auth/email/resend/ HTTP/1.1" 401 183
INFO 2025-08-23 16:20:47,199 basehttp 15660 18936 "OPTIONS /api/auth/token/refresh/ HTTP/1.1" 200 0
INFO 2025-08-23 16:20:47,389 basehttp 15660 18936 "POST /api/auth/token/refresh/ HTTP/1.1" 200 483
WARNING 2025-08-23 16:20:48,323 log 15660 15840 Too Many Requests: /api/auth/email/resend/
WARNING 2025-08-23 16:20:48,324 basehttp 15660 15840 "POST /api/auth/email/resend/ HTTP/1.1" 429 90
INFO 2025-08-23 16:20:50,164 basehttp 15660 18936 "POST /api/auth/email/resend/ HTTP/1.1" 200 63
INFO 2025-08-23 16:21:42,167 basehttp 15660 18936 "GET /api/auth/user/ HTTP/1.1" 200 579
INFO 2025-08-23 16:21:42,175 basehttp 15660 15840 "GET /api/auth/profile/ HTTP/1.1" 200 397
INFO 2025-08-23 16:21:42,270 basehttp 15660 18936 "GET /api/auth/user/ HTTP/1.1" 200 579
INFO 2025-08-23 16:21:42,277 basehttp 15660 15840 "GET /api/auth/profile/ HTTP/1.1" 200 397
INFO 2025-08-23 16:27:50,916 basehttp 15660 16572 "GET /api/auth/user/ HTTP/1.1" 200 579
INFO 2025-08-23 16:27:50,938 basehttp 15660 21076 "GET /api/auth/profile/ HTTP/1.1" 200 397
INFO 2025-08-23 16:27:51,018 basehttp 15660 16572 "GET /api/auth/user/ HTTP/1.1" 200 579
INFO 2025-08-23 16:27:51,029 basehttp 15660 21076 "GET /api/auth/profile/ HTTP/1.1" 200 397
INFO 2025-08-23 16:32:40,031 basehttp 15660 21076 "GET /api/auth/user/ HTTP/1.1" 200 579
INFO 2025-08-23 16:32:40,032 basehttp 15660 16572 "GET /api/auth/profile/ HTTP/1.1" 200 397
INFO 2025-08-23 16:32:40,139 basehttp 15660 21076 "GET /api/auth/user/ HTTP/1.1" 200 579
INFO 2025-08-23 16:32:40,140 basehttp 15660 16572 "GET /api/auth/profile/ HTTP/1.1" 200 397
INFO 2025-08-23 16:33:14,085 basehttp 15660 16572 "OPTIONS /api/auth/logout/ HTTP/1.1" 200 0
WARNING 2025-08-23 16:33:14,185 log 15660 16572 Bad Request: /api/auth/logout/
WARNING 2025-08-23 16:33:14,186 basehttp 15660 16572 "POST /api/auth/logout/ HTTP/1.1" 400 25
INFO 2025-08-23 16:34:47,797 autoreload 5416 16100 Watching for file changes with StatReloader
INFO 2025-08-23 16:37:28,120 basehttp 5416 13852 "POST /api/auth/register/ HTTP/1.1" 201 1168
INFO 2025-08-23 16:37:28,218 basehttp 5416 13852 "GET /api/auth/user/ HTTP/1.1" 200 581
INFO 2025-08-23 16:37:28,224 basehttp 5416 14060 "GET /api/auth/profile/ HTTP/1.1" 200 398
INFO 2025-08-23 16:37:44,470 basehttp 5416 14060 "POST /api/auth/logout/ HTTP/1.1" 200 31
INFO 2025-08-23 16:38:10,578 basehttp 5416 14060 "POST /api/auth/login/ HTTP/1.1" 200 1112
INFO 2025-08-23 16:38:10,680 basehttp 5416 13852 "GET /api/auth/profile/ HTTP/1.1" 200 398
INFO 2025-08-23 16:38:10,683 basehttp 5416 14060 "GET /api/auth/user/ HTTP/1.1" 200 581
INFO 2025-08-23 16:47:22,904 basehttp 5416 11116 "POST /api/auth/login/ HTTP/1.1" 200 1112
INFO 2025-08-23 16:47:23,001 basehttp 5416 11116 "GET /api/auth/user/ HTTP/1.1" 200 581
INFO 2025-08-23 16:47:23,003 basehttp 5416 18692 "GET /api/auth/profile/ HTTP/1.1" 200 398
INFO 2025-08-23 16:47:45,795 basehttp 5416 18692 "POST /api/auth/logout/ HTTP/1.1" 200 31
WARNING 2025-08-23 16:48:12,004 log 5416 18692 Bad Request: /api/auth/login/
WARNING 2025-08-23 16:48:12,005 basehttp 5416 18692 "POST /api/auth/login/ HTTP/1.1" 400 66
WARNING 2025-08-23 16:48:33,669 log 5416 18692 Bad Request: /api/auth/login/
WARNING 2025-08-23 16:48:33,670 basehttp 5416 18692 "POST /api/auth/login/ HTTP/1.1" 400 66
WARNING 2025-08-23 16:49:20,300 log 5416 18692 Bad Request: /api/auth/register/
WARNING 2025-08-23 16:49:20,301 basehttp 5416 18692 "POST /api/auth/register/ HTTP/1.1" 400 61
WARNING 2025-08-23 16:49:43,233 log 5416 18692 Bad Request: /api/auth/login/
WARNING 2025-08-23 16:49:43,234 basehttp 5416 18692 "POST /api/auth/login/ HTTP/1.1" 400 66
WARNING 2025-08-23 16:50:26,602 log 5416 18692 Bad Request: /api/auth/register/
WARNING 2025-08-23 16:50:26,603 basehttp 5416 18692 "POST /api/auth/register/ HTTP/1.1" 400 102
INFO 2025-08-24 08:52:45,140 autoreload 3872 18032 Watching for file changes with StatReloader
WARNING 2025-08-24 08:52:57,313 log 3872 13944 Not Found: /
WARNING 2025-08-24 08:52:57,314 basehttp 3872 13944 "GET / HTTP/1.1" 404 2657
WARNING 2025-08-24 08:52:57,472 log 3872 13944 Not Found: /favicon.ico
WARNING 2025-08-24 08:52:57,472 basehttp 3872 13944 "GET /favicon.ico HTTP/1.1" 404 2708
INFO 2025-08-24 08:53:39,217 basehttp 3872 13160 "GET /admin HTTP/1.1" 301 0
INFO 2025-08-24 08:53:39,415 basehttp 3872 17040 "GET /admin/ HTTP/1.1" 200 10689
INFO 2025-08-24 08:53:39,435 basehttp 3872 17040 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-08-24 08:53:39,441 basehttp 3872 12764 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-08-24 08:53:39,441 basehttp 3872 2840 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-08-24 08:53:39,441 basehttp 3872 18272 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-08-24 08:53:39,442 basehttp 3872 9280 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-08-24 08:53:39,442 basehttp 3872 10196 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-08-24 08:53:39,449 basehttp 3872 9280 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-08-24 08:53:39,456 basehttp 3872 9280 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-08-24 08:53:39,456 basehttp 3872 10196 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-08-24 08:53:47,022 basehttp 3872 10196 "GET /admin/authentication/user/ HTTP/1.1" 200 17135
INFO 2025-08-24 08:53:47,184 basehttp 3872 9280 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-08-24 08:53:47,212 basehttp 3872 10196 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6878
INFO 2025-08-24 08:53:47,235 basehttp 3872 10196 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-08-24 08:53:47,263 basehttp 3872 10196 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-08-24 08:53:47,276 basehttp 3872 2840 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-08-24 08:53:47,291 basehttp 3872 12764 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2025-08-24 08:53:47,292 basehttp 3872 17040 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9777
INFO 2025-08-24 08:53:47,323 basehttp 3872 9280 "GET /static/admin/js/actions.js HTTP/1.1" 200 8076
INFO 2025-08-24 08:53:47,340 basehttp 3872 17040 "GET /static/admin/img/icon-no.svg HTTP/1.1" 200 560
INFO 2025-08-24 08:53:47,340 basehttp 3872 9280 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-08-24 08:53:47,357 basehttp 3872 9280 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-08-24 08:53:47,366 basehttp 3872 18272 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2025-08-24 08:53:47,396 basehttp 3872 18272 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-08-24 08:53:47,421 basehttp 3872 10196 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2025-08-24 08:53:47,458 basehttp 3872 9280 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2025-08-24 08:53:47,459 basehttp 3872 10196 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-08-24 08:53:47,462 basehttp 3872 18272 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-08-24 08:54:14,940 basehttp 3872 18272 "GET /admin/authentication/user/ HTTP/1.1" 200 17135
INFO 2025-08-24 08:54:15,018 basehttp 3872 18272 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-08-24 08:54:31,613 basehttp 3872 14772 "GET /admin/authentication/userprofile/ HTTP/1.1" 200 17071
INFO 2025-08-24 08:54:31,702 basehttp 3872 14772 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-08-24 08:54:47,884 basehttp 3872 14772 "GET /admin/authentication/passwordresettoken/ HTTP/1.1" 200 13568
INFO 2025-08-24 08:54:47,963 basehttp 3872 14772 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-08-24 08:54:50,568 basehttp 3872 14772 "GET /admin/authentication/emailverificationtoken/ HTTP/1.1" 200 17405
INFO 2025-08-24 08:54:50,646 basehttp 3872 14772 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-08-24 09:00:54,253 basehttp 3872 8080 "GET /admin/authentication/user/ HTTP/1.1" 200 17135
INFO 2025-08-24 09:00:54,326 basehttp 3872 8080 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-08-24 09:01:26,704 basehttp 3872 21476 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-24 09:01:27,723 basehttp 3872 21476 "POST /api/auth/login/ HTTP/1.1" 200 1110
INFO 2025-08-24 09:01:27,728 basehttp 3872 21476 "OPTIONS /api/auth/user/ HTTP/1.1" 200 0
INFO 2025-08-24 09:01:27,731 basehttp 3872 21476 "OPTIONS /api/auth/profile/ HTTP/1.1" 200 0
INFO 2025-08-24 09:01:27,809 basehttp 3872 21480 "GET /api/auth/user/ HTTP/1.1" 200 579
INFO 2025-08-24 09:01:27,810 basehttp 3872 21476 "GET /api/auth/profile/ HTTP/1.1" 200 397
INFO 2025-08-24 09:01:44,104 basehttp 3872 21476 "GET /api/auth/user/ HTTP/1.1" 200 579
INFO 2025-08-24 09:01:44,111 basehttp 3872 21480 "GET /api/auth/profile/ HTTP/1.1" 200 397
INFO 2025-08-24 09:01:44,193 basehttp 3872 21476 "GET /api/auth/user/ HTTP/1.1" 200 579
INFO 2025-08-24 09:01:44,202 basehttp 3872 21480 "GET /api/auth/profile/ HTTP/1.1" 200 397
INFO 2025-08-24 09:02:17,658 basehttp 3872 8080 "GET /admin/authentication/userprofile/ HTTP/1.1" 200 17071
INFO 2025-08-24 09:02:17,728 basehttp 3872 8080 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-08-24 09:02:20,321 basehttp 3872 8080 "GET /admin/authentication/user/ HTTP/1.1" 200 17135
INFO 2025-08-24 09:02:20,502 basehttp 3872 8080 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-08-24 09:02:43,639 basehttp 3872 21480 "OPTIONS /api/auth/logout/ HTTP/1.1" 200 0
INFO 2025-08-24 09:02:43,702 basehttp 3872 21480 "POST /api/auth/logout/ HTTP/1.1" 200 31
INFO 2025-08-24 09:03:05,092 basehttp 3872 10088 "POST /api/auth/login/ HTTP/1.1" 200 1112
INFO 2025-08-24 09:03:05,165 basehttp 3872 10088 "GET /api/auth/user/ HTTP/1.1" 200 581
INFO 2025-08-24 09:03:05,171 basehttp 3872 7680 "GET /api/auth/profile/ HTTP/1.1" 200 398
INFO 2025-08-24 09:33:16,510 basehttp 3872 16780 "GET /api/auth/user/ HTTP/1.1" 200 581
INFO 2025-08-24 09:33:16,511 basehttp 3872 16612 "GET /api/auth/profile/ HTTP/1.1" 200 398
INFO 2025-08-24 09:33:16,589 basehttp 3872 16780 "GET /api/auth/user/ HTTP/1.1" 200 581
INFO 2025-08-24 09:33:16,590 basehttp 3872 16612 "GET /api/auth/profile/ HTTP/1.1" 200 398
INFO 2025-08-24 09:35:47,673 basehttp 3872 16612 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2025-08-24 09:35:48,590 basehttp 3872 16612 "POST /api/auth/login/ HTTP/1.1" 200 1110
INFO 2025-08-24 09:35:48,595 basehttp 3872 16780 "OPTIONS /api/auth/profile/ HTTP/1.1" 200 0
INFO 2025-08-24 09:35:48,595 basehttp 3872 16612 "OPTIONS /api/auth/user/ HTTP/1.1" 200 0
WARNING 2025-08-24 09:35:48,599 log 3872 16612 Unauthorized: /api/auth/profile/
WARNING 2025-08-24 09:35:48,600 log 3872 16780 Unauthorized: /api/auth/user/
WARNING 2025-08-24 09:35:48,601 basehttp 3872 16612 "GET /api/auth/profile/ HTTP/1.1" 401 183
WARNING 2025-08-24 09:35:48,601 basehttp 3872 16780 "GET /api/auth/user/ HTTP/1.1" 401 183
INFO 2025-08-24 09:35:56,067 basehttp 3872 16780 "POST /api/auth/login/ HTTP/1.1" 200 1110
WARNING 2025-08-24 09:35:56,072 log 3872 16612 Unauthorized: /api/auth/profile/
WARNING 2025-08-24 09:35:56,072 log 3872 16780 Unauthorized: /api/auth/user/
WARNING 2025-08-24 09:35:56,073 basehttp 3872 16612 "GET /api/auth/profile/ HTTP/1.1" 401 183
WARNING 2025-08-24 09:35:56,073 basehttp 3872 16780 "GET /api/auth/user/ HTTP/1.1" 401 183
INFO 2025-08-24 09:36:34,334 autoreload 19040 21028 Watching for file changes with StatReloader
INFO 2025-08-24 09:36:56,167 basehttp 19040 22176 "POST /api/auth/login/ HTTP/1.1" 200 1110
WARNING 2025-08-24 09:36:56,175 log 19040 22176 Unauthorized: /api/auth/user/
WARNING 2025-08-24 09:36:56,175 log 19040 11156 Unauthorized: /api/auth/profile/
WARNING 2025-08-24 09:36:56,176 basehttp 19040 22176 "GET /api/auth/user/ HTTP/1.1" 401 183
WARNING 2025-08-24 09:36:56,176 basehttp 19040 11156 "GET /api/auth/profile/ HTTP/1.1" 401 183
INFO 2025-08-24 09:36:58,377 basehttp 19040 11156 "POST /api/auth/login/ HTTP/1.1" 200 1110
WARNING 2025-08-24 09:36:58,381 log 19040 11156 Unauthorized: /api/auth/user/
WARNING 2025-08-24 09:36:58,382 log 19040 22176 Unauthorized: /api/auth/profile/
WARNING 2025-08-24 09:36:58,383 basehttp 19040 11156 "GET /api/auth/user/ HTTP/1.1" 401 183
WARNING 2025-08-24 09:36:58,383 basehttp 19040 22176 "GET /api/auth/profile/ HTTP/1.1" 401 183
INFO 2025-08-24 09:37:38,244 basehttp 19040 22176 "POST /api/auth/login/ HTTP/1.1" 200 1110
WARNING 2025-08-24 09:37:38,270 log 19040 22176 Unauthorized: /api/auth/user/
WARNING 2025-08-24 09:37:38,272 log 19040 11156 Unauthorized: /api/auth/profile/
WARNING 2025-08-24 09:37:38,272 basehttp 19040 22176 "GET /api/auth/user/ HTTP/1.1" 401 183
WARNING 2025-08-24 09:37:38,273 basehttp 19040 11156 "GET /api/auth/profile/ HTTP/1.1" 401 183
INFO 2025-08-24 09:56:17,472 basehttp 19040 924 "POST /api/auth/login/ HTTP/1.1" 200 1110
INFO 2025-08-24 09:56:17,549 basehttp 19040 924 "GET /api/auth/user/ HTTP/1.1" 200 579
INFO 2025-08-24 09:56:17,557 basehttp 19040 4684 "GET /api/auth/profile/ HTTP/1.1" 200 397
INFO 2025-08-24 09:56:26,149 basehttp 19040 4684 "OPTIONS /api/auth/logout/ HTTP/1.1" 200 0
WARNING 2025-08-24 09:56:26,151 log 19040 4684 Unauthorized: /api/auth/logout/
WARNING 2025-08-24 09:56:26,151 basehttp 19040 4684 "POST /api/auth/logout/ HTTP/1.1" 401 58
INFO 2025-08-24 09:56:26,154 basehttp 19040 4684 "OPTIONS /api/auth/token/refresh/ HTTP/1.1" 200 0
INFO 2025-08-24 09:56:26,222 basehttp 19040 4684 "POST /api/auth/token/refresh/ HTTP/1.1" 200 483
WARNING 2025-08-24 09:56:26,284 log 19040 4684 Bad Request: /api/auth/logout/
WARNING 2025-08-24 09:56:26,285 basehttp 19040 4684 "POST /api/auth/logout/ HTTP/1.1" 400 25
INFO 2025-08-24 09:56:41,305 basehttp 19040 4684 "POST /api/auth/login/ HTTP/1.1" 200 1112
INFO 2025-08-24 09:56:41,385 basehttp 19040 4684 "GET /api/auth/user/ HTTP/1.1" 200 581
INFO 2025-08-24 09:56:41,395 basehttp 19040 924 "GET /api/auth/profile/ HTTP/1.1" 200 398
INFO 2025-08-24 09:57:30,055 basehttp 19040 4684 "GET /api/auth/profile/ HTTP/1.1" 200 398
INFO 2025-08-24 09:57:30,120 basehttp 19040 4684 "GET /api/auth/profile/ HTTP/1.1" 200 398
INFO 2025-08-24 09:57:30,158 basehttp 19040 924 "GET /api/auth/user/ HTTP/1.1" 200 581
INFO 2025-08-24 09:57:30,226 basehttp 19040 924 "GET /api/auth/user/ HTTP/1.1" 200 581
WARNING 2025-08-24 09:57:54,361 log 19040 924 Unauthorized: /api/auth/logout/
WARNING 2025-08-24 09:57:54,362 basehttp 19040 924 "POST /api/auth/logout/ HTTP/1.1" 401 58
INFO 2025-08-24 09:57:54,421 basehttp 19040 924 "POST /api/auth/token/refresh/ HTTP/1.1" 200 483
WARNING 2025-08-24 09:57:54,480 log 19040 924 Bad Request: /api/auth/logout/
WARNING 2025-08-24 09:57:54,481 basehttp 19040 924 "POST /api/auth/logout/ HTTP/1.1" 400 25
INFO 2025-08-24 09:58:08,708 basehttp 19040 924 "POST /api/auth/login/ HTTP/1.1" 200 1112
INFO 2025-08-24 09:58:08,789 basehttp 19040 4684 "GET /api/auth/profile/ HTTP/1.1" 200 398
INFO 2025-08-24 09:58:08,791 basehttp 19040 924 "GET /api/auth/user/ HTTP/1.1" 200 581
WARNING 2025-08-24 10:01:23,274 log 19040 924 Unauthorized: /api/auth/logout/
WARNING 2025-08-24 10:01:23,276 basehttp 19040 924 "POST /api/auth/logout/ HTTP/1.1" 401 58
INFO 2025-08-24 10:01:23,392 basehttp 19040 924 "POST /api/auth/token/refresh/ HTTP/1.1" 200 483
WARNING 2025-08-24 10:01:23,517 log 19040 924 Bad Request: /api/auth/logout/
WARNING 2025-08-24 10:01:23,518 basehttp 19040 924 "POST /api/auth/logout/ HTTP/1.1" 400 25
INFO 2025-08-24 10:02:07,103 basehttp 19040 924 "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
WARNING 2025-08-24 10:02:07,230 log 19040 924 Bad Request: /api/auth/register/
WARNING 2025-08-24 10:02:07,231 basehttp 19040 924 "POST /api/auth/register/ HTTP/1.1" 400 61
INFO 2025-08-24 10:03:16,020 basehttp 19040 924 "POST /api/auth/register/ HTTP/1.1" 201 1168
INFO 2025-08-24 10:03:16,232 basehttp 19040 924 "GET /api/auth/user/ HTTP/1.1" 200 581
INFO 2025-08-24 10:03:16,234 basehttp 19040 17604 "GET /api/auth/profile/ HTTP/1.1" 200 398
WARNING 2025-08-24 10:03:27,142 log 19040 17604 Unauthorized: /api/auth/logout/
WARNING 2025-08-24 10:03:27,144 basehttp 19040 17604 "POST /api/auth/logout/ HTTP/1.1" 401 58
INFO 2025-08-24 10:03:27,270 basehttp 19040 17604 "POST /api/auth/token/refresh/ HTTP/1.1" 200 483
WARNING 2025-08-24 10:03:27,375 log 19040 17604 Bad Request: /api/auth/logout/
WARNING 2025-08-24 10:03:27,376 basehttp 19040 17604 "POST /api/auth/logout/ HTTP/1.1" 400 25
INFO 2025-08-24 10:03:41,683 basehttp 19040 17604 "POST /api/auth/login/ HTTP/1.1" 200 1112
INFO 2025-08-24 10:03:41,817 basehttp 19040 17604 "GET /api/auth/user/ HTTP/1.1" 200 581
INFO 2025-08-24 10:03:41,822 basehttp 19040 924 "GET /api/auth/profile/ HTTP/1.1" 200 398
INFO 2025-08-24 10:04:10,707 basehttp 19040 19168 "GET /admin/authentication/user/ HTTP/1.1" 200 17749
INFO 2025-08-24 10:04:10,883 basehttp 19040 19168 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-08-24 10:04:30,108 basehttp 19040 19168 "GET /admin/authentication/userprofile/ HTTP/1.1" 200 17645
